order_id,product_id,quantity,unit_price,unit_cost,discount_pct,line_revenue
522916,1019,1,50.33,27.36,0.0,50.33
522917,1025,1,59.92,27.34,0.0,59.92
522918,1022,1,161.55,80.97,0.0,161.55
522919,1020,1,65.79,41.15,0.05,65.79
522920,1018,1,116.56,54.7,0.0,116.56
522921,1010,1,91.24,59.23,0.1,91.24
522921,1017,1,43.65,23.72,0.05,43.65
522922,1024,1,29.29,18.12,0.2,29.29
522922,1021,1,110.24,70.17,0.0,110.24
522922,1031,1,98.64,59.46,0.1,98.64
522923,1010,1,96.31,59.23,0.05,96.31
522923,1022,1,161.55,80.97,0.0,161.55
522923,1009,1,68.31,31.39,0.05,68.31
522924,1005,1,43.89,29.47,0.2,43.89
522925,1010,1,96.31,59.23,0.05,96.31
522925,1009,1,71.9,31.39,0.0,71.9
522926,1015,1,29.66,17.72,0.0,29.66
522926,1032,1,79.83,58.13,0.15,79.83
522926,1010,1,101.38,59.23,0.0,101.38
522927,1020,1,65.79,41.15,0.05,65.79
522928,1015,1,29.66,17.72,0.0,29.66
522929,1019,1,50.33,27.36,0.0,50.33
522929,1022,1,161.55,80.97,0.0,161.55
522929,1012,2,111.0,76.2,0.05,222.0
522930,1028,2,97.91,71.76,0.15,195.82
522930,1007,1,77.46,51.69,0.05,77.46
522930,1028,1,115.19,71.76,0.0,115.19
522931,1015,1,25.21,17.72,0.15,25.21
522932,1029,2,69.98,44.16,0.1,139.96
522933,1001,2,154.96,82.77,0.0,309.92
522933,1020,1,62.32,41.15,0.1,62.32
522934,1013,1,75.61,41.86,0.15,75.61
522935,1017,1,43.65,23.72,0.05,43.65
522936,1002,1,159.68,101.07,0.05,159.68
522937,1017,1,45.95,23.72,0.0,45.95
522938,1006,1,83.22,61.12,0.1,83.22
522938,1032,1,89.22,58.13,0.05,89.22
522938,1032,1,79.83,58.13,0.15,79.83
522939,1033,1,104.48,58.92,0.0,104.48
522939,1012,1,99.31,76.2,0.15,99.31
522940,1003,1,49.6,33.41,0.0,49.6
522941,1025,1,56.92,27.34,0.05,56.92
522941,1021,1,99.22,70.17,0.1,99.22
522941,1018,1,116.56,54.7,0.0,116.56
522942,1009,1,68.31,31.39,0.05,68.31
522942,1022,1,145.4,80.97,0.1,145.4
522943,1024,1,36.61,18.12,0.0,36.61
522944,1010,1,101.38,59.23,0.0,101.38
522945,1020,1,51.94,41.15,0.25,51.94
522946,1001,1,147.21,82.77,0.05,147.21
522947,1028,1,115.19,71.76,0.0,115.19
522948,1032,2,70.44,58.13,0.25,140.88
522949,1020,1,69.25,41.15,0.0,69.25
522950,1030,1,29.25,13.16,0.0,29.25
522950,1021,2,99.22,70.17,0.1,198.44
522951,1012,1,105.16,76.2,0.1,105.16
522952,1032,1,79.83,58.13,0.15,79.83
522953,1001,1,139.46,82.77,0.1,139.46
522953,1021,1,110.24,70.17,0.0,110.24
522953,1010,1,81.1,59.23,0.2,81.1
522954,1019,1,42.78,27.36,0.15,42.78
522954,1005,1,54.86,29.47,0.0,54.86
522955,1019,1,50.33,27.36,0.0,50.33
522956,1007,1,81.54,51.69,0.0,81.54
522956,1030,1,29.25,13.16,0.0,29.25
522956,1014,1,59.34,25.6,0.0,59.34
522957,1033,1,104.48,58.92,0.0,104.48
522958,1005,2,54.86,29.47,0.0,109.72
522958,1029,2,69.98,44.16,0.1,139.96
522958,1002,3,168.08,101.07,0.0,504.24
522959,1028,1,97.91,71.76,0.15,97.91
522960,1024,1,32.95,18.12,0.1,32.95
522960,1009,2,71.9,31.39,0.0,143.8
522961,1014,1,56.37,25.6,0.05,56.37
522962,1001,2,147.21,82.77,0.05,294.42
522963,1007,1,69.31,51.69,0.15,69.31
522963,1002,1,151.27,101.07,0.1,151.27
522964,1004,3,152.98,95.52,0.0,458.94
522965,1021,1,110.24,70.17,0.0,110.24
522965,1028,1,115.19,71.76,0.0,115.19
522965,1024,1,36.61,18.12,0.0,36.61
522966,1002,1,142.87,101.07,0.15,142.87
522967,1024,1,36.61,18.12,0.0,36.61
522967,1006,1,73.98,61.12,0.2,73.98
522967,1021,1,93.7,70.17,0.15,93.7
522967,1026,1,20.7,9.19,0.05,20.7
522968,1003,1,47.12,33.41,0.05,47.12
522969,1016,1,85.75,57.59,0.0,85.75
522970,1014,2,59.34,25.6,0.0,118.68
522970,1027,2,54.54,40.42,0.2,109.08
522970,1022,1,137.32,80.97,0.15,137.32
522971,1015,1,28.18,17.72,0.05,28.18
522972,1014,1,59.34,25.6,0.0,59.34
522972,1004,1,130.03,95.52,0.15,130.03
522972,1008,1,59.89,28.69,0.0,59.89
522972,1017,1,41.36,23.72,0.1,41.36
522973,1030,1,27.79,13.16,0.05,27.79
522974,1002,1,151.27,101.07,0.1,151.27
522974,1013,1,75.61,41.86,0.15,75.61
522974,1018,1,116.56,54.7,0.0,116.56
522974,1021,1,99.22,70.17,0.1,99.22
522975,1028,1,109.43,71.76,0.05,109.43
522976,1008,1,59.89,28.69,0.0,59.89
522977,1021,1,93.7,70.17,0.15,93.7
522977,1032,1,79.83,58.13,0.15,79.83
522977,1033,1,104.48,58.92,0.0,104.48
522978,1022,1,153.47,80.97,0.05,153.47
522979,1007,1,81.54,51.69,0.0,81.54
522979,1012,1,111.0,76.2,0.05,111.0
522980,1002,1,159.68,101.07,0.05,159.68
522980,1017,1,43.65,23.72,0.05,43.65
522981,1012,1,116.84,76.2,0.0,116.84
522981,1006,1,83.22,61.12,0.1,83.22
522982,1029,1,77.76,44.16,0.0,77.76
522982,1025,1,41.94,27.34,0.3,41.94
522983,1021,1,82.68,70.17,0.25,82.68
522983,1009,3,64.71,31.39,0.1,194.13
522984,1017,1,41.36,23.72,0.1,41.36
522984,1011,1,93.87,48.08,0.0,93.87
522985,1015,1,22.24,17.72,0.25,22.24
522986,1003,1,37.2,33.41,0.25,37.2
522986,1032,1,93.92,58.13,0.0,93.92
522987,1011,1,93.87,48.08,0.0,93.87
522987,1024,1,36.61,18.12,0.0,36.61
522987,1013,1,88.95,41.86,0.0,88.95
522988,1012,1,111.0,76.2,0.05,111.0
522989,1004,1,145.33,95.52,0.05,145.33
522990,1020,1,69.25,41.15,0.0,69.25
522990,1022,1,161.55,80.97,0.0,161.55
522991,1007,1,81.54,51.69,0.0,81.54
522991,1007,2,81.54,51.69,0.0,163.08
522992,1002,2,159.68,101.07,0.05,319.36
522992,1025,2,59.92,27.34,0.0,119.84
522993,1014,1,59.34,25.6,0.0,59.34
522993,1015,1,26.69,17.72,0.1,26.69
522993,1010,1,101.38,59.23,0.0,101.38
522994,1009,1,68.31,31.39,0.05,68.31
522995,1024,1,36.61,18.12,0.0,36.61
522995,1017,1,45.95,23.72,0.0,45.95
522995,1005,1,46.63,29.47,0.15,46.63
522996,1028,1,115.19,71.76,0.0,115.19
522997,1011,1,75.1,48.08,0.2,75.1
522997,1014,2,50.44,25.6,0.15,100.88
522998,1017,1,45.95,23.72,0.0,45.95
522998,1012,1,116.84,76.2,0.0,116.84
522999,1029,1,73.87,44.16,0.05,73.87
522999,1009,1,71.9,31.39,0.0,71.9
523000,1015,1,28.18,17.72,0.05,28.18
523000,1017,1,41.36,23.72,0.1,41.36
523001,1022,2,129.24,80.97,0.2,258.48
523001,1007,1,77.46,51.69,0.05,77.46
523001,1033,1,104.48,58.92,0.0,104.48
523002,1023,1,71.75,45.15,0.0,71.75
523003,1027,1,64.76,40.42,0.05,64.76
523003,1018,1,99.08,54.7,0.15,99.08
523004,1015,1,26.69,17.72,0.1,26.69
523005,1018,1,99.08,54.7,0.15,99.08
523005,1030,1,23.4,13.16,0.2,23.4
523005,1027,1,68.17,40.42,0.0,68.17
523006,1005,1,46.63,29.47,0.15,46.63
523007,1027,1,68.17,40.42,0.0,68.17
523007,1015,1,26.69,17.72,0.1,26.69
523008,1030,2,23.4,13.16,0.2,46.8
523008,1033,1,83.58,58.92,0.2,83.58
523008,1015,1,26.69,17.72,0.1,26.69
523009,1031,1,87.68,59.46,0.2,87.68
523009,1014,1,53.41,25.6,0.1,53.41
523010,1004,1,130.03,95.52,0.15,130.03
523010,1023,1,71.75,45.15,0.0,71.75
523011,1005,1,49.37,29.47,0.1,49.37
523012,1007,1,81.54,51.69,0.0,81.54
523012,1013,1,84.5,41.86,0.05,84.5
523013,1008,1,56.9,28.69,0.05,56.9
523014,1006,1,87.85,61.12,0.05,87.85
523014,1010,2,86.17,59.23,0.15,172.34
523015,1005,1,41.14,29.47,0.25,41.14
523015,1002,1,151.27,101.07,0.1,151.27
523015,1016,1,85.75,57.59,0.0,85.75
523016,1014,1,50.44,25.6,0.15,50.44
523017,1020,2,65.79,41.15,0.05,131.58
523018,1001,1,139.46,82.77,0.1,139.46
523019,1013,1,88.95,41.86,0.0,88.95
523019,1028,1,115.19,71.76,0.0,115.19
523019,1014,1,50.44,25.6,0.15,50.44
523020,1028,2,115.19,71.76,0.0,230.38
523020,1031,1,87.68,59.46,0.2,87.68
523020,1007,1,69.31,51.69,0.15,69.31
523021,1027,2,57.94,40.42,0.15,115.88
523021,1028,1,97.91,71.76,0.15,97.91
523022,1001,1,154.96,82.77,0.0,154.96
523023,1033,2,78.36,58.92,0.25,156.72
523023,1012,1,105.16,76.2,0.1,105.16
523023,1003,1,39.68,33.41,0.2,39.68
523024,1001,1,154.96,82.77,0.0,154.96
523025,1021,1,82.68,70.17,0.25,82.68
523025,1020,1,62.32,41.15,0.1,62.32
523026,1027,2,68.17,40.42,0.0,136.34
523026,1028,1,115.19,71.76,0.0,115.19
523027,1025,1,47.94,27.34,0.2,47.94
523028,1003,1,49.6,33.41,0.0,49.6
523028,1022,1,153.47,80.97,0.05,153.47
523029,1019,1,42.78,27.36,0.15,42.78
523030,1011,1,93.87,48.08,0.0,93.87
523030,1015,1,26.69,17.72,0.1,26.69
523031,1014,1,59.34,25.6,0.0,59.34
523032,1008,2,47.91,28.69,0.2,95.82
523033,1022,1,145.4,80.97,0.1,145.4
523034,1024,1,36.61,18.12,0.0,36.61
523034,1023,2,71.75,45.15,0.0,143.5
523035,1008,2,56.9,28.69,0.05,113.8
523035,1004,1,152.98,95.52,0.0,152.98
523035,1031,2,76.72,59.46,0.3,153.44
523036,1025,1,50.93,27.34,0.15,50.93
523037,1001,1,147.21,82.77,0.05,147.21
523038,1001,1,131.72,82.77,0.15,131.72
523038,1032,1,89.22,58.13,0.05,89.22
523039,1021,1,88.19,70.17,0.2,88.19
523040,1027,1,57.94,40.42,0.15,57.94
523041,1009,0,71.9,31.39,0.0,71.9
523041,1010,1,96.31,59.23,0.05,96.31
523042,1025,1,59.92,27.34,0.0,59.92
523043,1012,1,87.63,76.2,0.25,87.63
523043,1021,1,110.24,70.17,0.0,110.24
523044,1031,2,98.64,59.46,0.1,197.28
523044,1002,1,126.06,101.07,0.25,126.06
523045,1013,1,88.95,41.86,0.0,88.95
523045,1018,1,104.9,54.7,0.1,104.9
523045,1020,1,55.4,41.15,0.2,55.4
523046,1025,1,59.92,27.34,0.0,59.92
523046,1001,1,116.22,82.77,0.25,116.22
523046,1021,1,99.22,70.17,0.1,99.22
523047,1014,2,56.37,25.6,0.05,112.74
523048,1007,1,69.31,51.69,0.15,69.31
523048,1009,1,64.71,31.39,0.1,64.71
523049,1015,1,29.66,17.72,0.0,29.66
523049,1033,1,104.48,58.92,0.0,104.48
523050,1010,1,70.97,59.23,0.3,70.97
523050,1002,1,126.06,101.07,0.25,126.06
523051,1010,2,76.04,59.23,0.25,152.08
523051,1024,1,34.78,18.12,0.05,34.78
523052,1007,1,69.31,51.69,0.15,69.31
523052,1021,1,88.19,70.17,0.2,88.19
523052,1030,1,29.25,13.16,0.0,29.25
523053,1010,1,91.24,59.23,0.1,91.24
523054,1021,1,104.73,70.17,0.05,104.73
523054,1006,1,92.47,61.12,0.0,92.47
523055,1020,1,58.86,41.15,0.15,58.86
523056,1031,2,98.64,59.46,0.1,197.28
523057,1023,1,60.99,45.15,0.15,60.99
523057,1026,1,21.79,9.19,0.0,21.79
523058,1026,1,17.43,9.19,0.2,17.43
523059,1022,1,145.4,80.97,0.1,145.4
523060,1022,1,161.55,80.97,0.0,161.55
523061,1024,1,36.61,18.12,0.0,36.61
523062,1015,1,25.21,17.72,0.15,25.21
523062,1009,1,68.31,31.39,0.05,68.31
523063,1020,3,58.86,41.15,0.15,176.58
523064,1008,1,53.9,28.69,0.1,53.9
523064,1014,1,59.34,25.6,0.0,59.34
523064,1015,1,23.73,17.72,0.2,23.73
523065,1005,1,46.63,29.47,0.15,46.63
523066,1006,1,92.47,61.12,0.0,92.47
523067,1003,1,49.6,33.41,0.0,49.6
523068,1006,1,92.47,61.12,0.0,92.47
523069,1022,1,145.4,80.97,0.1,145.4
523070,1004,1,145.33,95.52,0.05,145.33
523071,1013,1,88.95,41.86,0.0,88.95
523072,1027,1,68.17,40.42,0.0,68.17
523073,1008,1,53.9,28.69,0.1,53.9
523074,1008,1,59.89,28.69,0.0,59.89
523075,1021,1,104.73,70.17,0.05,104.73
523076,1009,1,61.12,31.39,0.15,61.12
523076,1006,1,92.47,61.12,0.0,92.47
523077,1027,1,68.17,40.42,0.0,68.17
523078,1026,1,18.52,9.19,0.15,18.52
523078,1020,1,69.25,41.15,0.0,69.25
523079,1020,1,62.32,41.15,0.1,62.32
523079,1009,2,68.31,31.39,0.05,136.62
523080,1017,1,45.95,23.72,0.0,45.95
523081,1019,1,42.78,27.36,0.15,42.78
523081,1009,1,61.12,31.39,0.15,61.12
523081,1001,1,154.96,82.77,0.0,154.96
523082,1027,2,61.35,40.42,0.1,122.7
523082,1026,1,18.52,9.19,0.15,18.52
523083,1019,1,50.33,27.36,0.0,50.33
523084,1026,2,21.79,9.19,0.0,43.58
523084,1008,1,50.91,28.69,0.15,50.91
523085,1018,1,116.56,54.7,0.0,116.56
523085,1027,1,64.76,40.42,0.05,64.76
523085,1030,1,29.25,13.16,0.0,29.25
523085,1006,1,92.47,61.12,0.0,92.47
523086,1029,1,73.87,44.16,0.05,73.87
523087,1013,1,71.16,41.86,0.2,71.16
523087,1020,2,69.25,41.15,0.0,138.5
523088,1023,2,71.75,45.15,0.0,143.5
523089,1024,1,32.95,18.12,0.1,32.95
523090,1017,1,45.95,23.72,0.0,45.95
523091,1018,1,116.56,54.7,0.0,116.56
523091,1028,1,109.43,71.76,0.05,109.43
523091,1025,1,56.92,27.34,0.05,56.92
523092,1010,1,86.17,59.23,0.15,86.17
523092,1023,1,71.75,45.15,0.0,71.75
523092,1028,1,103.67,71.76,0.1,103.67
523093,1019,2,50.33,27.36,0.0,100.66
523093,1018,1,104.9,54.7,0.1,104.9
523093,1023,1,68.16,45.15,0.05,68.16
523093,1020,1,69.25,41.15,0.0,69.25
523094,1014,2,59.34,25.6,0.0,118.68
523095,1031,1,98.64,59.46,0.1,98.64
523096,1022,1,153.47,80.97,0.05,153.47
523097,1030,1,23.4,13.16,0.2,23.4
523098,1024,1,32.95,18.12,0.1,32.95
523098,1002,1,168.08,101.07,0.0,168.08
523099,1006,1,92.47,61.12,0.0,92.47
523100,1011,1,79.79,48.08,0.15,79.79
523101,1008,1,53.9,28.69,0.1,53.9
523102,1020,1,69.25,41.15,0.0,69.25
523103,1010,1,101.38,59.23,0.0,101.38
523104,1026,1,21.79,9.19,0.0,21.79
523104,1022,2,129.24,80.97,0.2,258.48
523105,1030,1,29.25,13.16,0.0,29.25
523105,1031,1,109.6,59.46,0.0,109.6
523106,1018,1,116.56,54.7,0.0,116.56
523106,1003,1,39.68,33.41,0.2,39.68
523107,1001,1,154.96,82.77,0.0,154.96
523108,1007,1,81.54,51.69,0.0,81.54
523109,1011,1,93.87,48.08,0.0,93.87
523110,1020,1,65.79,41.15,0.05,65.79
523111,1030,1,29.25,13.16,0.0,29.25
523112,1017,1,39.06,23.72,0.15,39.06
523113,1016,2,68.6,57.59,0.2,137.2
523114,1022,1,145.4,80.97,0.1,145.4
523115,1015,1,29.66,17.72,0.0,29.66
523116,1004,1,137.68,95.52,0.1,137.68
523116,1014,1,59.34,25.6,0.0,59.34
523116,1026,1,18.52,9.19,0.15,18.52
523117,1008,1,59.89,28.69,0.0,59.89
523117,1015,1,26.69,17.72,0.1,26.69
523117,1022,1,145.4,80.97,0.1,145.4
523118,1018,2,110.73,54.7,0.05,221.46
523118,1004,1,152.98,95.52,0.0,152.98
523118,1002,1,168.08,101.07,0.0,168.08
523119,1016,1,77.18,57.59,0.1,77.18
523120,1024,2,34.78,18.12,0.05,69.56
523121,1020,1,58.86,41.15,0.15,58.86
523121,1020,1,69.25,41.15,0.0,69.25
523122,1016,1,85.75,57.59,0.0,85.75
523122,1013,1,75.61,41.86,0.15,75.61
523123,1031,1,109.6,59.46,0.0,109.6
523123,1031,1,93.16,59.46,0.15,93.16
523124,1017,1,41.36,23.72,0.1,41.36
523124,1011,1,84.48,48.08,0.1,84.48
523125,1029,1,66.1,44.16,0.15,66.1
523126,1010,1,96.31,59.23,0.05,96.31
523127,1026,1,16.34,9.19,0.25,16.34
523128,1028,1,103.67,71.76,0.1,103.67
523129,1029,1,77.76,44.16,0.0,77.76
523129,1007,2,81.54,51.69,0.0,163.08
523129,1031,1,109.6,59.46,0.0,109.6
523130,1017,1,43.65,23.72,0.05,43.65
523131,1027,1,54.54,40.42,0.2,54.54
523132,1007,1,81.54,51.69,0.0,81.54
523133,1019,1,50.33,27.36,0.0,50.33
523134,1026,1,21.79,9.19,0.0,21.79
523135,1008,3,50.91,28.69,0.15,152.73
523135,1007,1,77.46,51.69,0.05,77.46
523136,1027,1,47.72,40.42,0.3,47.72
523137,1016,1,64.31,57.59,0.25,64.31
523138,1006,1,92.47,61.12,0.0,92.47
523138,1001,1,154.96,82.77,0.0,154.96
523139,1015,1,29.66,17.72,0.0,29.66
523139,1026,1,17.43,9.19,0.2,17.43
523140,1016,1,81.46,57.59,0.05,81.46
523141,1033,1,94.03,58.92,0.1,94.03
523141,1025,1,59.92,27.34,0.0,59.92
523142,1018,1,93.25,54.7,0.2,93.25
523143,1018,1,93.25,54.7,0.2,93.25
523143,1013,1,80.06,41.86,0.1,80.06
523143,1009,1,61.12,31.39,0.15,61.12
523144,1001,2,154.96,82.77,0.0,309.92
523144,1007,1,81.54,51.69,0.0,81.54
523145,1011,2,93.87,48.08,0.0,187.74
523146,1027,1,61.35,40.42,0.1,61.35
523147,1021,1,99.22,70.17,0.1,99.22
523148,1027,1,61.35,40.42,0.1,61.35
523149,1021,1,110.24,70.17,0.0,110.24
523150,1003,1,44.64,33.41,0.1,44.64
523151,1011,3,84.48,48.08,0.1,253.44
523152,1023,1,71.75,45.15,0.0,71.75
523152,1028,3,115.19,71.76,0.0,345.57
523152,1015,1,20.76,17.72,0.3,20.76
523152,1024,1,36.61,18.12,0.0,36.61
523153,1005,1,49.37,29.47,0.1,49.37
523153,1005,3,54.86,29.47,0.0,164.58
523154,1033,1,104.48,58.92,0.0,104.48
523154,1009,1,71.9,31.39,0.0,71.9
523155,1019,1,50.33,27.36,0.0,50.33
523156,1001,1,131.72,82.77,0.15,131.72
523156,1027,1,51.13,40.42,0.25,51.13
523157,1016,1,85.75,57.59,0.0,85.75
523157,1029,1,77.76,44.16,0.0,77.76
523158,1027,2,68.17,40.42,0.0,136.34
523159,1003,2,47.12,33.41,0.05,94.24
523159,1007,1,77.46,51.69,0.05,77.46
523160,1013,1,88.95,41.86,0.0,88.95
523160,1002,1,159.68,101.07,0.05,159.68
523161,1027,1,64.76,40.42,0.05,64.76
523162,1005,1,43.89,29.47,0.2,43.89
523162,1026,3,21.79,9.19,0.0,65.37
523162,1005,1,46.63,29.47,0.15,46.63
523163,1027,1,61.35,40.42,0.1,61.35
523163,1004,1,152.98,95.52,0.0,152.98
523164,1008,1,50.91,28.69,0.15,50.91
523164,1019,1,50.33,27.36,0.0,50.33
523164,1015,1,26.69,17.72,0.1,26.69
523164,1030,1,27.79,13.16,0.05,27.79
523165,1018,2,104.9,54.7,0.1,209.8
523166,1031,1,104.12,59.46,0.05,104.12
523166,1001,1,139.46,82.77,0.1,139.46
523167,1031,1,109.6,59.46,0.0,109.6
523167,1016,1,81.46,57.59,0.05,81.46
523167,1027,1,68.17,40.42,0.0,68.17
523167,1023,1,68.16,45.15,0.05,68.16
523168,1029,1,69.98,44.16,0.1,69.98
523168,1032,1,93.92,58.13,0.0,93.92
523168,1019,1,37.75,27.36,0.25,37.75
523168,1030,3,29.25,13.16,0.0,87.75
523169,1019,1,50.33,27.36,0.0,50.33
523170,1026,1,20.7,9.19,0.05,20.7
523170,1003,1,49.6,33.41,0.0,49.6
523171,1011,1,89.18,48.08,0.05,89.18
523172,1018,1,99.08,54.7,0.15,99.08
523173,1013,1,71.16,41.86,0.2,71.16
523173,1020,1,69.25,41.15,0.0,69.25
523174,1027,1,61.35,40.42,0.1,61.35
523174,1004,1,137.68,95.52,0.1,137.68
523175,1012,1,116.84,76.2,0.0,116.84
523175,1024,1,31.12,18.12,0.15,31.12
523175,1012,1,116.84,76.2,0.0,116.84
523176,1016,1,81.46,57.59,0.05,81.46
523176,1018,1,99.08,54.7,0.15,99.08
523177,1010,1,91.24,59.23,0.1,91.24
523177,1009,1,71.9,31.39,0.0,71.9
523178,1013,1,88.95,41.86,0.0,88.95
523178,1024,1,31.12,18.12,0.15,31.12
523178,1010,1,91.24,59.23,0.1,91.24
523179,1016,1,85.75,57.59,0.0,85.75
523180,1033,3,88.81,58.92,0.15,266.43
523180,1025,1,53.93,27.34,0.1,53.93
523181,1001,2,131.72,82.77,0.15,263.44
523182,1032,1,89.22,58.13,0.05,89.22
523183,1018,1,116.56,54.7,0.0,116.56
523184,1016,1,85.75,57.59,0.0,85.75
523184,1027,1,68.17,40.42,0.0,68.17
523185,1017,1,43.65,23.72,0.05,43.65
523186,1021,1,110.24,70.17,0.0,110.24
523187,1028,2,103.67,71.76,0.1,207.34
523188,1012,1,111.0,76.2,0.05,111.0
523189,1018,1,116.56,54.7,0.0,116.56
523189,1019,1,40.26,27.36,0.2,40.26
523190,1017,1,45.95,23.72,0.0,45.95
523191,1006,1,92.47,61.12,0.0,92.47
523192,1005,1,54.86,29.47,0.0,54.86
523192,1033,1,83.58,58.92,0.2,83.58
523192,1019,1,50.33,27.36,0.0,50.33
523193,1013,1,88.95,41.86,0.0,88.95
523194,1024,2,36.61,18.12,0.0,73.22
523195,1024,1,34.78,18.12,0.05,34.78
523196,1010,1,101.38,59.23,0.0,101.38
523197,1014,1,41.54,25.6,0.3,41.54
523198,1024,1,32.95,18.12,0.1,32.95
523199,1021,1,99.22,70.17,0.1,99.22
523200,1002,1,142.87,101.07,0.15,142.87
523201,1012,1,81.79,76.2,0.3,81.79
523201,1032,2,70.44,58.13,0.25,140.88
523201,1011,1,89.18,48.08,0.05,89.18
523202,1028,3,115.19,71.76,0.0,345.57
523202,1008,1,59.89,28.69,0.0,59.89
523203,1018,1,116.56,54.7,0.0,116.56
523204,1014,1,41.54,25.6,0.3,41.54
523204,1033,1,104.48,58.92,0.0,104.48
523205,1019,1,37.75,27.36,0.25,37.75
523206,1002,1,168.08,101.07,0.0,168.08
523207,1025,1,53.93,27.34,0.1,53.93
523207,1005,1,54.86,29.47,0.0,54.86
523208,1032,1,93.92,58.13,0.0,93.92
523209,1022,1,161.55,80.97,0.0,161.55
523210,1008,1,47.91,28.69,0.2,47.91
523210,1005,1,54.86,29.47,0.0,54.86
523211,1004,1,145.33,95.52,0.05,145.33
523211,1002,1,134.46,101.07,0.2,134.46
523212,1021,1,110.24,70.17,0.0,110.24
523212,1032,1,93.92,58.13,0.0,93.92
523213,1020,2,69.25,41.15,0.0,138.5
523213,1020,1,62.32,41.15,0.1,62.32
523214,1019,1,50.33,27.36,0.0,50.33
523215,1001,1,131.72,82.77,0.15,131.72
523215,1017,1,36.76,23.72,0.2,36.76
523216,1006,2,87.85,61.12,0.05,175.7
523216,1010,1,101.38,59.23,0.0,101.38
523217,1020,1,69.25,41.15,0.0,69.25
523218,1019,1,37.75,27.36,0.25,37.75
523219,1003,1,49.6,33.41,0.0,49.6
523220,1019,1,35.23,27.36,0.3,35.23
523221,1032,1,84.53,58.13,0.1,84.53
523221,1017,1,45.95,23.72,0.0,45.95
523221,1019,1,50.33,27.36,0.0,50.33
523222,1020,2,69.25,41.15,0.0,138.5
523223,1018,1,104.9,54.7,0.1,104.9
523223,1018,1,110.73,54.7,0.05,110.73
523223,1026,1,19.61,9.19,0.1,19.61
523224,1020,1,62.32,41.15,0.1,62.32
523225,1001,1,131.72,82.77,0.15,131.72
523226,1031,1,104.12,59.46,0.05,104.12
523227,1001,1,108.47,82.77,0.3,108.47
523228,1027,1,64.76,40.42,0.05,64.76
523229,1033,2,73.14,58.92,0.3,146.28
523230,1001,1,131.72,82.77,0.15,131.72
523231,1010,1,91.24,59.23,0.1,91.24
523232,1032,1,89.22,58.13,0.05,89.22
523232,1009,1,68.31,31.39,0.05,68.31
523232,1020,1,69.25,41.15,0.0,69.25
523233,1032,1,93.92,58.13,0.0,93.92
523234,1018,1,99.08,54.7,0.15,99.08
523235,1015,1,29.66,17.72,0.0,29.66
523235,1006,1,87.85,61.12,0.05,87.85
523235,1017,1,39.06,23.72,0.15,39.06
523236,1030,1,29.25,13.16,0.0,29.25
523236,1005,1,54.86,29.47,0.0,54.86
523236,1020,1,51.94,41.15,0.25,51.94
523237,1024,1,32.95,18.12,0.1,32.95
523237,1012,1,99.31,76.2,0.15,99.31
523238,1028,1,115.19,71.76,0.0,115.19
523239,1010,1,76.04,59.23,0.25,76.04
523240,1030,1,29.25,13.16,0.0,29.25
523240,1023,1,71.75,45.15,0.0,71.75
523240,1029,1,77.76,44.16,0.0,77.76
523241,1033,1,104.48,58.92,0.0,104.48
523242,1020,1,69.25,41.15,0.0,69.25
523243,1029,1,69.98,44.16,0.1,69.98
523244,1021,1,104.73,70.17,0.05,104.73
523245,1011,1,84.48,48.08,0.1,84.48
523245,1024,1,36.61,18.12,0.0,36.61
523246,1004,1,145.33,95.52,0.05,145.33
523246,1027,1,51.13,40.42,0.25,51.13
523246,1014,1,53.41,25.6,0.1,53.41
523246,1023,1,53.81,45.15,0.25,53.81
523247,1026,1,21.79,9.19,0.0,21.79
523247,1028,1,92.15,71.76,0.2,92.15
523247,1010,1,76.04,59.23,0.25,76.04
523248,1031,1,82.2,59.46,0.25,82.2
523249,1014,1,59.34,25.6,0.0,59.34
523249,1009,1,68.31,31.39,0.05,68.31
523250,1031,2,98.64,59.46,0.1,197.28
523251,1027,1,68.17,40.42,0.0,68.17
523252,1026,1,19.61,9.19,0.1,19.61
523253,1033,1,104.48,58.92,0.0,104.48
523253,1012,1,116.84,76.2,0.0,116.84
523253,1003,1,47.12,33.41,0.05,47.12
523254,1004,1,137.68,95.52,0.1,137.68
523255,1015,1,29.66,17.72,0.0,29.66
523256,1007,1,65.23,51.69,0.2,65.23
523256,1014,1,41.54,25.6,0.3,41.54
523256,1021,1,110.24,70.17,0.0,110.24
523257,1027,1,68.17,40.42,0.0,68.17
523258,1018,1,81.59,54.7,0.3,81.59
523258,1027,1,64.76,40.42,0.05,64.76
523258,1020,1,62.32,41.15,0.1,62.32
523259,1001,1,123.97,82.77,0.2,123.97
523259,1003,1,49.6,33.41,0.0,49.6
523260,1028,1,92.15,71.76,0.2,92.15
523261,1028,1,115.19,71.76,0.0,115.19
523261,1022,2,137.32,80.97,0.15,274.64
523261,1004,1,152.98,95.52,0.0,152.98
523262,1005,1,49.37,29.47,0.1,49.37
523262,1003,1,44.64,33.41,0.1,44.64
523263,1006,1,92.47,61.12,0.0,92.47
523263,1007,1,81.54,51.69,0.0,81.54
523264,1017,1,39.06,23.72,0.15,39.06
523264,1025,1,47.94,27.34,0.2,47.94
523265,1010,1,101.38,59.23,0.0,101.38
